"","rut","tipo_dif_6","ventas_inicio","monto_op","tasa_anual","plazo","es_mujer","es_hombre","es_pj","para_cap_trab","para_inv","para_cap_trab_inv","comercio","alimento","agricultura","region","eval"
"39574",128331,"2 entre -5% y 5%",-0.200236310422054,0.140927697942639,0.137694153599676,1.37425900515292,0,1,0,1,0,0,1,0,0,"13",FALSE
"39577",128336,"2 entre -5% y 5%",-0.54582074271807,0.14017827654202,0.137694153599676,1.37425900515292,0,1,0,1,0,0,0,1,0,"9",FALSE
"39578",128337,"2 entre -5% y 5%",-0.245312279759517,0.14017827654202,0.137694153599676,1.37425900515292,1,0,0,0,0,1,1,0,0,"1",FALSE
"39581",128340,"2 entre -5% y 5%",-0.0199310992663348,0.14017827654202,0.137694153599676,1.37425900515292,0,1,0,1,0,0,1,0,0,"8",FALSE
"39582",128341,"2 entre -5% y 5%",0.430831595171496,0.14017827654202,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"6",FALSE
"39583",128342,"2 entre -5% y 5%",-0.470693793704166,0.14017827654202,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"1",FALSE
"39585",128345,"2 entre -5% y 5%",-0.515770096493095,-0.090108213848182,0.137694153599676,1.37425900515292,1,0,0,1,0,0,0,0,1,"7",FALSE
"39587",128348,"2 entre -5% y 5%",-0.620948025183442,-0.378635453086487,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"9",FALSE
"39590",128352,"2 entre -5% y 5%",-0.395566511238794,-0.609487833105727,0.137694153599676,1.37425900515292,1,0,0,1,0,0,0,1,0,"6",FALSE
"39592",128356,"2 entre -5% y 5%",-0.54582074271807,-0.9547263897623,0.137694153599676,1.37425900515292,0,1,0,1,0,0,0,1,0,"13",FALSE
"39601",128369,"2 entre -5% y 5%",0.881594289609327,-0.434260874189572,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"13",FALSE
"39602",128370,"2 entre -5% y 5%",0.130323132212942,-0.451038736974859,0.137694153599676,-1.18608230603183,0,1,0,1,0,0,0,1,0,"5",FALSE
"39604",128373,"2 entre -5% y 5%",-0.395566511238794,-0.451038736974859,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"5",FALSE
"39608",128382,"2 entre -5% y 5%",-0.605922702070955,-0.0934117857366247,0.137694153599676,-1.18608230603183,0,1,0,1,0,0,1,0,0,"13",FALSE
"39609",128383,"2 entre -5% y 5%",0.280577363692219,-0.254659741384091,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"13",FALSE
"39639",128517,"2 entre -5% y 5%",0.881594289609327,0.140499457142285,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"13",FALSE
"39640",128518,"2 entre -5% y 5%",-0.320439562224889,0.140499457142285,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"13",FALSE
"39641",128519,"2 entre -5% y 5%",-0.170185330745612,0.140499457142285,0.137694153599676,1.37425900515292,1,0,0,1,0,0,0,1,0,"13",FALSE
"39642",128523,"2 entre -5% y 5%",-0.320439562224889,0.140499457142285,0.137694153599676,1.37425900515292,0,1,0,1,0,0,1,0,0,"13",FALSE
"39643",128524,"2 entre -5% y 5%",-0.320439562224889,0.140499457142285,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"13",FALSE
"39645",128526,"2 entre -5% y 5%",0.881594289609327,0.140499457142285,0.137694153599676,1.37425900515292,1,0,0,1,0,0,0,1,0,"13",FALSE
"39646",128527,"2 entre -5% y 5%",-0.560846399282025,0.140499457142285,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"13",FALSE
"39648",128530,"2 entre -5% y 5%",-0.575871722394513,0.140499457142285,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"13",FALSE
"39649",128531,"2 entre -5% y 5%",-0.0800327251677521,0.140499457142285,0.137694153599676,1.37425900515292,1,0,0,1,0,0,0,1,0,"13",FALSE
"39650",128532,"2 entre -5% y 5%",-0.696074974197347,-0.00563771597841473,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"5",FALSE
"39651",128533,"2 entre -5% y 5%",-0.530795419605583,-0.0902152740482701,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"13",FALSE
"39652",128536,"2 entre -5% y 5%",-0.350490541901331,0.141080641085622,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"2",FALSE
"39653",128538,"2 entre -5% y 5%",-0.395566511238794,0.141080641085622,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"2",FALSE
"39654",128539,"2 entre -5% y 5%",1.18210275256788,0.140499457142285,0.137694153599676,1.37425900515292,1,0,0,1,0,0,0,1,0,"13",FALSE
"39655",128544,"2 entre -5% y 5%",-0.170185330745612,0.0212496885580783,0.137694153599676,0.520811901424669,1,0,0,1,0,0,0,1,0,"1",FALSE
"39675",128572,"2 entre -5% y 5%",-0.320439562224889,-0.450044606545466,0.137694153599676,-1.18608230603183,0,1,0,1,0,0,1,0,0,"4",FALSE
"39687",128586,"2 entre -5% y 5%",-0.335464885337376,-0.450442258717223,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"13",FALSE
"39688",128587,"2 entre -5% y 5%",-0.200236310422054,-0.450442258717223,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"13",FALSE
"39689",128589,"2 entre -5% y 5%",-0.170185330745612,-0.45102344266056,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"13",FALSE
"39696",128607,"2 entre -5% y 5%",0.0551961831990372,0.17975996194614,0.137694153599676,2.22770610888117,1,0,0,1,0,0,1,0,0,"7",FALSE
"39697",128608,"2 entre -5% y 5%",-0.245312279759517,0.147596018976718,0.137694153599676,2.22770610888117,1,0,0,1,0,0,1,0,0,"7",FALSE
"39699",128610,"2 entre -5% y 5%",0.881594289609327,0.147397192890839,0.137694153599676,2.22770610888117,0,1,0,1,0,0,1,0,0,"7",FALSE
"39703",128621,"2 entre -5% y 5%",-0.0199310992663348,0.167386861678778,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"6",FALSE
"39704",128622,"2 entre -5% y 5%",3.13540809524995,0.141264172857202,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"9",FALSE
"39705",128623,"2 entre -5% y 5%",-0.320439562224889,0.141080641085622,0.137694153599676,1.37425900515292,1,0,0,1,0,0,0,1,0,"7",FALSE
"39706",128624,"2 entre -5% y 5%",-0.170185330745612,0.140499457142285,0.137694153599676,1.37425900515292,0,1,0,1,0,0,0,0,1,"13",FALSE
"39708",128627,"2 entre -5% y 5%",-0.200236310422054,0.140499457142285,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"13",FALSE
"39709",128628,"2 entre -5% y 5%",-0.290388582548446,0.110782604460598,0.137694153599676,1.37425900515292,0,1,0,0,0,1,1,0,0,"8",FALSE
"39712",128633,"2 entre -5% y 5%",-0.215261633534542,-0.378023680514553,0.137694153599676,1.37425900515292,0,1,0,1,0,0,1,0,0,"8",FALSE
"39713",128634,"2 entre -5% y 5%",-0.395566511238794,-0.378023680514553,0.137694153599676,1.37425900515292,0,1,0,1,0,0,1,0,0,"8",FALSE
"39714",128635,"2 entre -5% y 5%",-0.620948025183442,-0.378589570143592,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"5",FALSE
"39715",128637,"2 entre -5% y 5%",0.280577363692219,-0.378589570143592,0.137694153599676,1.37425900515292,1,0,0,1,0,0,0,1,0,"5",FALSE
"39716",128638,"2 entre -5% y 5%",-0.741151276986277,-0.436279723676954,0.137694153599676,1.37425900515292,0,1,0,1,0,0,1,0,0,"13",FALSE
"39719",128647,"2 entre -5% y 5%",-0.54582074271807,-0.45102344266056,0.137694153599676,-1.18608230603183,0,1,0,1,0,0,1,0,0,"9",FALSE
"39721",128649,"2 entre -5% y 5%",0.581085826650773,-0.566220217955705,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"9",FALSE
"39723",128656,"2 entre -5% y 5%",-0.0830377897902497,0.0673926347961895,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"5",FALSE
"39725",128660,"2 entre -5% y 5%",-0.741151276986277,-0.45102344266056,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"13",FALSE
"39727",128662,"2 entre -5% y 5%",0.881594289609327,0.997241061192755,0.137694153599676,2.22770610888117,1,0,0,1,0,0,1,0,0,"7",FALSE
"39736",128807,"2 entre -5% y 5%",-0.230286956647029,0.140805343428252,0.137694153599676,1.37425900515292,0,1,0,1,0,0,1,0,0,"13",FALSE
"39738",128813,"2 entre -5% y 5%",-0.0199310992663348,-0.449983429288273,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"14",FALSE
"39740",128817,"2 entre -5% y 5%",-0.320439562224889,-0.449983429288273,0.137694153599676,-1.18608230603183,0,1,0,1,0,0,1,0,0,"14",FALSE
"39741",128820,"2 entre -5% y 5%",-0.320439562224889,-0.449983429288273,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,0,1,0,"14",FALSE
"39742",128821,"2 entre -5% y 5%",-0.500744773380608,-0.449983429288273,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"14",FALSE
"39743",128822,"2 entre -5% y 5%",-0.395566511238794,-0.449983429288273,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"14",FALSE
"39746",128834,"2 entre -5% y 5%",-0.650999004859885,-0.450182255374151,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"4",FALSE
"39748",128839,"2 entre -5% y 5%",-0.0950580482802396,-0.450182255374151,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"13",FALSE
"39749",128840,"2 entre -5% y 5%",-0.395566511238794,-0.450182255374151,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"13",FALSE
"39754",128852,"2 entre -5% y 5%",-0.320439562224889,-0.450182255374151,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"13",FALSE
"39758",128866,"2 entre -5% y 5%",-0.620948025183442,-0.968613627145199,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"4",FALSE
"39759",128869,"2 entre -5% y 5%",-0.170185330745612,0.148085437034265,0.137694153599676,2.22770610888117,1,0,0,1,0,0,1,0,0,"7",FALSE
"39760",128870,"2 entre -5% y 5%",-0.170185330745612,0.148085437034265,0.137694153599676,2.22770610888117,0,1,0,1,0,0,1,0,0,"7",FALSE
"39761",128871,"2 entre -5% y 5%",-0.395566511238794,0.148085437034265,0.137694153599676,2.22770610888117,1,0,0,1,0,0,1,0,0,"7",FALSE
"39762",128872,"2 entre -5% y 5%",-0.620948025183442,-0.489702763521078,0.137694153599676,1.37425900515292,0,1,0,1,0,0,0,1,0,"9",FALSE
"39763",128874,"2 entre -5% y 5%",0.130323132212942,0.141768885229048,0.137694153599676,1.37425900515292,0,1,0,1,0,0,0,0,1,"7",FALSE
"39764",128875,"2 entre -5% y 5%",-0.650999004859885,0.141768885229048,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"7",FALSE
"39765",128876,"2 entre -5% y 5%",-0.320439562224889,0.141768885229048,0.137694153599676,1.37425900515292,0,1,0,1,0,0,1,0,0,"7",FALSE
"39766",128878,"2 entre -5% y 5%",-0.170185330745612,0.141768885229048,0.137694153599676,1.37425900515292,0,1,0,1,0,0,1,0,0,"10",FALSE
"39767",128879,"2 entre -5% y 5%",0.280577363692219,0.141768885229048,0.137694153599676,1.37425900515292,0,1,0,1,0,0,1,0,0,"10",FALSE
"39768",128880,"2 entre -5% y 5%",-0.395566511238794,0.141371233057291,0.137694153599676,1.37425900515292,0,1,0,1,0,0,1,0,0,"8",FALSE
"39769",128881,"2 entre -5% y 5%",-0.470693793704166,0.141371233057291,0.137694153599676,1.37425900515292,0,1,0,1,0,0,1,0,0,"8",FALSE
"39770",128885,"2 entre -5% y 5%",0.581085826650773,0.141371233057291,0.137694153599676,1.37425900515292,1,0,0,1,0,0,0,1,0,"8",FALSE
"39772",128889,"2 entre -5% y 5%",0.280577363692219,-0.088961140275806,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"8",FALSE
"39773",128892,"2 entre -5% y 5%",0.205450414678314,-0.37832956680052,0.137694153599676,1.37425900515292,1,0,0,1,0,0,0,1,0,"6",FALSE
"39774",128893,"2 entre -5% y 5%",2.08362814144354,-0.37832956680052,0.137694153599676,1.37425900515292,0,1,0,1,0,0,1,0,0,"6",FALSE
"39775",128894,"2 entre -5% y 5%",-0.72612595387379,-0.37832956680052,0.137694153599676,1.37425900515292,0,1,0,1,0,0,1,0,0,"6",FALSE
"39781",128909,"2 entre -5% y 5%",-0.771202256662719,-1.05358883738681,0.137694153599676,0.520811901424669,0,1,0,1,0,0,1,0,0,"8",FALSE
"39796",128930,"2 entre -5% y 5%",-0.620948025183442,0.0682644107111951,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"4",FALSE
"39818",128986,"2 entre -5% y 5%",-0.320439562224889,0.141875945429136,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"13",FALSE
"39819",128988,"2 entre -5% y 5%",-0.245312279759517,0.141875945429136,0.137694153599676,1.37425900515292,0,1,0,1,0,0,1,0,0,"13",FALSE
"39820",128990,"2 entre -5% y 5%",-0.320439562224889,0.141875945429136,0.137694153599676,1.37425900515292,0,1,0,1,0,0,1,0,0,"3",FALSE
"39821",128991,"2 entre -5% y 5%",-0.320439562224889,0.141111229714219,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"13",FALSE
"39824",128998,"2 entre -5% y 5%",-0.470693793704166,0.141677119343258,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"5",FALSE
"39825",128999,"2 entre -5% y 5%",-0.140134351069169,0.141677119343258,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"5",FALSE
"39827",129003,"2 entre -5% y 5%",-0.649796912320592,0.140713577542462,0.137694153599676,1.37425900515292,0,1,0,1,0,0,1,0,0,"13",FALSE
"39828",129004,"2 entre -5% y 5%",-0.470693793704166,0.140713577542462,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"13",FALSE
"39829",129005,"2 entre -5% y 5%",2.08362814144354,0.140713577542462,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"13",FALSE
"39830",129006,"2 entre -5% y 5%",0.130323132212942,0.140713577542462,0.137694153599676,1.37425900515292,0,1,0,1,0,0,1,0,0,"1",FALSE
"39831",129007,"2 entre -5% y 5%",-0.801253236339162,-0.493419281895576,0.137694153599676,1.37425900515292,1,0,0,1,0,0,0,1,0,"13",FALSE
"39832",129009,"2 entre -5% y 5%",-0.741151276986277,-0.493419281895576,0.137694153599676,1.37425900515292,1,0,0,1,0,0,0,1,0,"13",FALSE
"39836",129014,"2 entre -5% y 5%",-0.170185330745612,-0.214359223207948,0.137694153599676,-0.332635202303582,1,0,0,1,0,0,1,0,0,"13",FALSE
"39838",129018,"2 entre -5% y 5%",-0.470693793704166,-0.449723425945201,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,0,1,0,"13",FALSE
"39840",129020,"2 entre -5% y 5%",-0.68104965108486,-0.449723425945201,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"13",FALSE
"39847",129041,"2 entre -5% y 5%",5.08871310448055,-0.450870499517577,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"13",FALSE
"39850",129044,"2 entre -5% y 5%",-0.0559922081877721,-0.450870499517577,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,0,1,0,"5",FALSE
"39851",129046,"2 entre -5% y 5%",-0.0229361638888323,0.144552450431347,0.137694153599676,1.37425900515292,0,1,0,1,0,0,0,1,0,"5",FALSE
"39855",129050,"2 entre -5% y 5%",-0.320439562224889,-0.450870499517577,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"3",FALSE
"39856",129051,"2 entre -5% y 5%",-0.320439562224889,-0.450870499517577,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"3",FALSE
"39857",129053,"2 entre -5% y 5%",-0.275363259435959,0.141875945429136,0.137694153599676,1.37425900515292,0,1,0,1,0,0,1,0,0,"3",FALSE
"39859",129056,"2 entre -5% y 5%",-0.170185330745612,0.141875945429136,0.137694153599676,1.37425900515292,1,0,0,1,0,0,0,1,0,"3",FALSE
"39860",129058,"2 entre -5% y 5%",-0.0199310992663348,0.141875945429136,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"3",FALSE
"39863",129063,"2 entre -5% y 5%",1.78311967848499,0.141677119343258,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"10",FALSE
"39865",129066,"2 entre -5% y 5%",-0.696074974197347,0.141677119343258,0.137694153599676,1.37425900515292,1,0,0,1,0,0,0,1,0,"8",FALSE
"39866",129067,"2 entre -5% y 5%",-0.54582074271807,0.140713577542462,0.137694153599676,1.37425900515292,1,0,0,0,0,1,0,1,0,"8",FALSE
"39868",129070,"2 entre -5% y 5%",-0.54582074271807,-0.0890529061615961,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"8",FALSE
"39869",129075,"2 entre -5% y 5%",-0.470693793704166,-0.349408018462347,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"13",FALSE
"39871",129079,"2 entre -5% y 5%",-0.395566511238794,-0.378436627000608,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"8",FALSE
"39872",129080,"2 entre -5% y 5%",0.130323132212942,-0.378436627000608,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"7",FALSE
"39873",129083,"2 entre -5% y 5%",-0.68104965108486,-0.38998383429586,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"8",FALSE
"39875",129085,"2 entre -5% y 5%",-0.771202256662719,-0.465140094757934,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"10",FALSE
"39877",129087,"2 entre -5% y 5%",1.18210275256788,-0.493816934067333,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"5",FALSE
"39878",129090,"2 entre -5% y 5%",-0.620948025183442,-0.666872100353123,0.137694153599676,1.37425900515292,1,0,0,1,0,0,0,1,0,"8",FALSE
"39879",129093,"2 entre -5% y 5%",-0.290388582548446,-0.955292279391339,0.137694153599676,1.37425900515292,1,0,0,1,0,0,0,1,0,"8",FALSE
"39902",129129,"2 entre -5% y 5%",-0.696074974197347,-0.449723425945201,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"10",FALSE
"39905",129132,"2 entre -5% y 5%",-0.620948025183442,-0.852973316735402,0.137694153599676,-1.18608230603183,0,1,0,1,0,0,0,1,0,"9",FALSE
"39906",129133,"2 entre -5% y 5%",-0.380541188126306,-0.968200680659143,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"9",FALSE
"39907",129134,"2 entre -5% y 5%",1.18210275256788,-0.968200680659143,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"9",FALSE
"39908",129135,"2 entre -5% y 5%",-0.696074974197347,-0.968200680659143,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"10",FALSE
"39909",129145,"2 entre -5% y 5%",4.33744194708416,0.563111949834193,0.137694153599676,2.22770610888117,0,1,0,1,0,0,1,0,0,"8",FALSE
"39912",129148,"2 entre -5% y 5%",0.581085826650773,-0.0937023777082931,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"13",FALSE
"39928",129237,"2 entre -5% y 5%",-0.696074974197347,0.141983005629225,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"1",FALSE
"39929",129238,"2 entre -5% y 5%",0.656213109116145,0.141983005629225,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"1",FALSE
"39930",129239,"2 entre -5% y 5%",-0.470693793704166,0.141983005629225,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"1",FALSE
"39931",129240,"2 entre -5% y 5%",-0.620948025183442,0.141983005629225,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"1",FALSE
"39932",129241,"2 entre -5% y 5%",-0.320439562224889,0.141983005629225,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"1",FALSE
"39933",129242,"2 entre -5% y 5%",0.430831595171496,0.141983005629225,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"1",FALSE
"39934",129243,"2 entre -5% y 5%",-0.54582074271807,0.141983005629225,0.137694153599676,1.37425900515292,0,1,0,1,0,0,1,0,0,"7",FALSE
"39935",129247,"2 entre -5% y 5%",-0.245312279759517,0.141983005629225,0.137694153599676,1.37425900515292,0,1,0,1,0,0,1,0,0,"7",FALSE
"39936",129248,"2 entre -5% y 5%",-0.0199310992663348,0.141983005629225,0.137694153599676,1.37425900515292,0,1,0,1,0,0,1,0,0,"7",FALSE
"39937",129250,"2 entre -5% y 5%",-0.290388582548446,0.141983005629225,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"7",FALSE
"39938",129251,"2 entre -5% y 5%",-0.320439562224889,0.141401821685887,0.137694153599676,1.37425900515292,0,1,0,1,0,0,0,1,0,"6",FALSE
"39939",129253,"2 entre -5% y 5%",0.355704646157591,0.140835932056849,0.137694153599676,1.37425900515292,0,1,0,1,0,0,1,0,0,"6",FALSE
"39940",129254,"2 entre -5% y 5%",-0.54582074271807,0.140835932056849,0.137694153599676,1.37425900515292,1,0,0,1,0,0,0,1,0,"3",FALSE
"39941",129256,"2 entre -5% y 5%",-0.320439562224889,-0.0899246820766017,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"6",FALSE
"39943",129258,"2 entre -5% y 5%",-0.170185330745612,-0.377794265800078,0.137694153599676,1.37425900515292,0,1,0,1,0,0,1,0,0,"6",FALSE
"39945",129262,"2 entre -5% y 5%",-0.620948025183442,-0.493740462495842,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"6",FALSE
"39947",129264,"2 entre -5% y 5%",-0.470693793704166,-0.666810923095929,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"6",FALSE
"39949",129272,"2 entre -5% y 5%",0.581085826650773,0.169268062337475,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"5",FALSE
"39950",129273,"2 entre -5% y 5%",-0.395566511238794,0.169268062337475,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"5",FALSE
"39952",129275,"2 entre -5% y 5%",-0.605922702070955,0.169268062337475,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"5",FALSE
"39954",129279,"2 entre -5% y 5%",-0.320439562224889,0.141707707971854,0.137694153599676,1.37425900515292,0,1,0,1,0,0,1,0,0,"9",FALSE
"39955",129282,"2 entre -5% y 5%",-0.395566511238794,0.140942992256937,0.137694153599676,1.37425900515292,1,0,0,0,0,1,1,0,0,"5",FALSE
"39956",129285,"2 entre -5% y 5%",-0.620948025183442,0.140942992256937,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"5",FALSE
"39957",129287,"2 entre -5% y 5%",-0.320439562224889,0.140942992256937,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"13",FALSE
"39959",129291,"2 entre -5% y 5%",0.193805622540403,0.140942992256937,0.137694153599676,1.37425900515292,0,1,0,1,0,0,1,0,0,"5",FALSE
"39960",129292,"2 entre -5% y 5%",-0.395566511238794,0.140942992256937,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"4",FALSE
"39961",129293,"2 entre -5% y 5%",-0.320439562224889,0.140942992256937,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"4",FALSE
"39962",129294,"2 entre -5% y 5%",-0.470693793704166,0.140942992256937,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"4",FALSE
"39963",129295,"2 entre -5% y 5%",-0.245312279759517,-0.0321274683431506,0.137694153599676,1.37425900515292,1,0,0,1,0,0,0,1,0,"13",FALSE
"39965",129300,"2 entre -5% y 5%",-0.831303882564137,-0.723675183657181,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"9",FALSE
"39966",129302,"2 entre -5% y 5%",-0.801253236339162,-0.781365337190544,0.137694153599676,1.37425900515292,1,0,0,1,0,0,0,1,0,"9",FALSE
"39967",129303,"2 entre -5% y 5%",-0.560846399282025,-0.955215807819847,0.137694153599676,1.37425900515292,0,1,0,1,0,0,0,1,0,"13",FALSE
"39974",129319,"2 entre -5% y 5%",0.430831595171496,-0.450534024603013,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"13",FALSE
"39975",129320,"2 entre -5% y 5%",2.68464506736065,-0.450732850688892,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"13",FALSE
"39976",129321,"2 entre -5% y 5%",-0.320439562224889,-0.450732850688892,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,0,1,0,"13",FALSE
"39977",129323,"2 entre -5% y 5%",3.88667925264633,-0.450732850688892,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,0,1,0,"13",FALSE
"39978",129324,"2 entre -5% y 5%",-0.620948025183442,-0.450732850688892,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,0,1,0,"13",FALSE
"39979",129328,"2 entre -5% y 5%",-0.620948025183442,-0.969271282660028,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"13",FALSE
"39980",129329,"2 entre -5% y 5%",-0.515770096493095,-0.08596345467333,0.137694153599676,1.37425900515292,1,0,0,0,0,1,1,0,0,"8",FALSE
"39985",129335,"2 entre -5% y 5%",-0.560846399282025,0.141707707971854,0.137694153599676,1.37425900515292,0,1,0,1,0,0,1,0,0,"3",FALSE
"39986",129336,"2 entre -5% y 5%",-0.395566511238794,0.141707707971854,0.137694153599676,1.37425900515292,0,1,0,1,0,0,0,1,0,"3",FALSE
"39988",129341,"2 entre -5% y 5%",-0.320439562224889,0.141126524028517,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"6",FALSE
"39989",129343,"2 entre -5% y 5%",-0.170185330745612,0.140942992256937,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"7",FALSE
"39991",129346,"2 entre -5% y 5%",-0.245312279759517,0.140942992256937,0.137694153599676,1.37425900515292,0,1,0,1,0,0,1,0,0,"8",FALSE
"39992",129347,"2 entre -5% y 5%",-0.54582074271807,0.140942992256937,0.137694153599676,1.37425900515292,0,1,0,1,0,0,1,0,0,"14",FALSE
"39993",129348,"2 entre -5% y 5%",-0.650999004859885,0.140942992256937,0.137694153599676,1.37425900515292,0,1,0,1,0,0,1,0,0,"8",FALSE
"39994",129349,"2 entre -5% y 5%",0.130323132212942,0.140942992256937,0.137694153599676,1.37425900515292,1,0,0,1,0,0,0,1,0,"9",FALSE
"39998",129353,"2 entre -5% y 5%",0.881594289609327,0.140942992256937,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"14",FALSE
"39999",129355,"2 entre -5% y 5%",-0.54582074271807,0.140942992256937,0.137694153599676,1.37425900515292,1,0,0,1,0,0,0,0,1,"10",FALSE
"40002",129360,"2 entre -5% y 5%",0.881594289609327,0.0255473908759137,0.137694153599676,1.37425900515292,1,0,0,1,0,0,0,1,0,"8",FALSE
